lon,lat,heat flow
2.5,21.5,23.0
28.17,23.02,23.0
35.75,-6.1833,23.0
-74.8,49.7833,23.0
-124.535,49.7133,23.0
-99.5167,17.145,23.0
-90.9333,47.425,23.0
-89.625,47.8833,23.0
-77.1833,40.1,23.0
-119.91,39.82,23.0
-111.94,44.4017,23.0
-122.483,41.8983,23.0
-111.576,35.3683,23.0
-116.05,42.9017,23.0
-111.25,44.0967,23.0
-101.59,44.54,23.0
-122.22,47.07,23.0
-97.44,26.5,23.0
-95.69,28.56,23.0
-94.65,29.59,23.0
-94.09,29.85,23.0
-102.33,34.25,23.0
-99.78,30.86,23.0
-100.18,32.34,23.0
-99.19,32.56,23.0
-99.81,31.13,23.0
-101.6,30.93,23.0
-43.6,-20.4417,23.0
-70.7167,-28.0833,23.0
-105.25,28.7,23.0
-60.4817,12.8,23.0
19.7,40.4,23.0
19.75,40.4,23.0
50.35,40.35,23.0
48.9833,39.85,23.0
48.6333,40.1333,23.0
10.6333,51.4833,23.0
20.7167,39.0667,23.0
21.0883,39.33,23.0
35.125,32.7733,23.0
11.8833,44.1983,23.0
35.2583,31.8717,23.0
26.7833,44.6333,23.0
59.5833,54.3333,23.0
56.3333,52.8333,23.0
59.75,58.25,23.0
33.5833,60.2167,23.0
33.1833,64.4667,23.0
33.0,68.0667,23.0
-4.43,41.34,23.0
90.7833,38.2333,23.0
93.5833,37.35,23.0
77.185,13.115,23.0
119.65,-3.65,23.0
140.333,35.4,23.0
139.733,35.9167,23.0
138.575,34.4217,23.0
67.7167,52.6167,23.0
75.8667,49.2833,23.0
75.65,49.2167,23.0
73.94,42.6783,23.0
144.608,18.0367,23.0
120.65,16.2667,23.0
84.3,54.8833,23.0
108.117,60.2167,23.0
108.067,60.0667,23.0
106.783,57.95,23.0
116.618,10.4383,23.0
120.962,23.8967,23.0
11.883333,44.198333,23.0
84.3,54.883333,23.0
73.86666667,42.74666667,23.0
10.63333333,51.48333333,23.0
59.26666667,53.55,23.0
61.25,54.91666667,23.0
58.551,52.95,23.0
58.46666667,52.0832,23.0
59.4,54.367,23.0
58.08333333,52.16666667,23.0
35.75,-6.183333333,23.0
140.3333,35.4,23.0
-74.35,49.885,23.0
121.3344098,-28.89508635,23.0
-101.0819,56.8906,23.0
-122.4833,41.8983,23.0
77.19,13.11583333,23.0
-111.5767,35.3683,23.0
14.25,65.55,23.0
50.3224,40.3233,23.0
-70.71666667,-28.08333333,23.0
-43.6,-20.43333333,23.0
176.233315,-38.05120679,23.0
26.69166667,53.22666667,23.0
26.74666667,53.225,23.0
26.68333333,53.22333333,23.0
26.79333333,53.51333333,23.0
26.315,53.50333333,23.0
20.71666667,39.06666667,23.04
35.25833,31.87083,23.045
141.7333333,42.65,23.045
-73.44969686,4.036600222,23.05
59.58333333,54.33333333,23.1
-73.69389686,3.520336322,23.18
-74.17,49.89,23.2
-72.30812467,3.257189122,23.23
-74.8094,49.7886,23.3
-104.92,31.76,23.4
-76.15,11.8833,23.4
-3.62,40.79,23.4
87.3033,43.6183,23.4
-5.881111111,43.10305556,23.4
139.7333333,35.91666667,23.43
35.12444,32.77278,23.464
-74.33,49.88,23.5
-100.435,56.9083,23.6
-72.66935247,3.920122422,23.66
-72.2519,46.4886,23.7
28.7506,22.314,23.78
-118.79,41.3583,23.8
-60.1267,43.9583,23.8
30.27,38.57,23.8
22.78,69.216,23.86934673
22.786,69.207,23.86934673
35.45694,31.8625,23.883
28.171,23.02,23.93
38.1,2.25,24.0
34.4333,-10.2167,24.0
-13.03,20.48,24.0
-73.9267,53.3287,24.0
-72.95,46.4833,24.0
-124.036,49.7917,24.0
-123.975,50.0017,24.0
-93.0679,48.7005,24.0
-97.94,25.02,24.0
-89.4083,47.9717,24.0
-97.0667,47.95,24.0
-105.391,41.6383,24.0
-111.856,43.8867,24.0
-113.743,42.9867,24.0
-121.675,45.305,24.0
-105.391,31.7083,24.0
-90.645,34.545,24.0
-120.155,47.57,24.0
-92.57,35.8167,24.0
-111.58,35.3683,24.0
-90.3,37.5417,24.0
-91.85,36.7583,24.0
-88.4,33.4267,24.0
-77.18,40.1,24.0
-104.52,29.8817,24.0
-95.45,28.79,24.0
-94.38,29.11,24.0
-99.22,29.14,24.0
-97.62,29.65,24.0
-97.51,29.98,24.0
-97.53,30.04,24.0
-99.25,31.86,24.0
-101.86,35.31,24.0
-103.72,29.91,24.0
-99.41,31.05,24.0
-99.65,32.18,24.0
-99.47,32.9,24.0
-100.01,35.15,24.0
-99.48,31.77,24.0
-101.97,35.34,24.0
-103.41,33.4,24.0
-92.98,28.52,24.0
-88.85,29.65,24.0
-91.38,30.5,24.0
-70.0933,-23.4333,24.0
-86.43,20.43,24.0
-76.6,-12.6833,24.0
19.55,41.0667,24.0
49.0167,39.8167,24.0
49.05,39.8167,24.0
48.9667,39.8667,24.0
49.0333,39.8333,24.0
49.0,39.8167,24.0
49.1167,39.5667,24.0
26.2833,54.55,24.0
26.5833,53.2833,24.0
14.4,43.7,24.0
16.1,43.5,24.0
16.3,49.4,24.0
32.3333,31.7367,24.0
25.8667,67.6,24.0
29.9333,64.2167,24.0
25.8533,35.4533,24.0
12.7183,43.8533,24.0
9.96,45.46,24.0
35.4567,31.8633,24.0
18.6,42.7,24.0
21.5,54.1667,24.0
59.5,54.1667,24.0
33.3,48.3,24.0
25.8667,51.7333,24.0
29.0333,50.4333,24.0
77.7117,12.8017,24.0
68.45,54.1667,24.0
68.5333,54.1667,24.0
144.295,17.9517,24.0
144.808,17.475,24.0
151.573,-9.1883,24.0
105.333,52.1,24.0
115.783,56.1,24.0
106.567,57.0167,24.0
106.733,57.9,24.0
78.4167,55.3333,24.0
76.8333,55.5,24.0
158.487,-8.1667,24.0
99.7983,16.4667,24.0
54.25,38.6667,24.0
-105.3917,41.6383,24.0
74.83333333,43.18333333,24.0
59.0834,53.38333333,24.0
38.1,2.75,24.0
2.545,21.418,24.0
29.9417,64.22,24.0
29.55,50.3333,24.0
-90.302,37.541,24.0
-91.85,36.758,24.0
-72.9547,46.4894,24.0
-105.3917,31.7083,24.0
77.7,12.80277778,24.0
-70.09333333,-23.43333333,24.0
-99.99333,18.85,24.0
59.5,54.16666667,24.03333333
-107.01,34.025,24.1
30.33,36.32,24.18
-74.4667,51.0133,24.2
-116.97,39.4183,24.2
-104.54,31.98,24.2
-72.17808297,4.806466922,24.23
-90.3518,51.5037,24.4
59.5,54.25,24.4
58.5,51.91666667,24.4
-71.2867,54.8,24.5
78.56666667,48.35833333,24.5
-90.3518,51.504,24.6
157.585,-8.5717,24.6
22.3,40.65,24.6
-107.01,34.08,24.7
-105.03,30.7217,24.7
-85.5667,21.95,24.7
89.1667,46.95,24.7
157.415,-8.5767,24.7
34.41666667,-10.25,24.7
59.08333333,50.41666667,24.7
58.33333333,52.08333333,24.7
34.41667,-10.25,24.7
-74.61,49.48,24.8
-117.77,45.23,24.8
31.12,37.94,24.86
21.9667,-25.2333,25.0
35.4,-1.1,25.0
29.1817,-1.815,25.0
-124.533,49.9383,25.0
-123.833,48.8833,25.0
-71.7667,48.5833,25.0
-72.7667,49.4667,25.0
-111.38,27.02,25.0
-89.7333,47.6667,25.0
-121.166,38.8333,25.0
-119.733,37.1,25.0
-106.983,35.5333,25.0
-119.346,40.695,25.0
-112.5,43.5517,25.0
-113.061,43.3967,25.0
-121.358,43.9067,25.0
-123.876,43.8017,25.0
-121.875,41.6933,25.0
-111.288,35.0167,25.0
-84.8333,29.675,25.0
-111.488,44.435,25.0
-111.25,44.3833,25.0
-90.65,34.545,25.0
-93.43,36.3183,25.0
-155.06,19.7117,25.0
-107.54,32.4267,25.0
-118.23,44.0567,25.0
-122.99,44.4367,25.0
-123.25,43.2133,25.0
-123.76,42.0017,25.0
-122.26,46.78,25.0
-95.24,28.7,25.0
-94.55,29.28,25.0
-100.8,29.41,25.0
-98.96,29.97,25.0
-97.58,30.11,25.0
-101.42,31.13,25.0
-99.93,30.54,25.0
-103.42,30.38,25.0
-103.98,31.96,25.0
-104.44,30.37,25.0
-103.97,31.72,25.0
-99.96,30.53,25.0
-103.8,32.44,25.0
-88.65,29.3,25.0
-88.92,29.87,25.0
-89.16,32.29,25.0
-88.78,34.1,25.0
-36.025,-5.4033,25.0
-101.87,36.31,25.0
20.1,39.8833,25.0
49.3667,39.75,25.0
49.2667,39.9,25.0
48.9667,39.8833,25.0
49.1167,39.3833,25.0
26.4667,53.5,25.0
31.0667,34.8167,25.0
17.4,50.2,25.0
26.9833,67.7,25.0
26.5833,62.0333,25.0
28.95,62.0167,25.0
13.6417,50.9833,25.0
12.085,44.1333,25.0
58.4167,48.1667,25.0
19.1,42.7,25.0
9.6833,63.05,25.0
34.5,68.1667,25.0
58.6667,52.8333,25.0
41.4383,37.1083,25.0
30.0667,49.7667,25.0
30.05,49.7667,25.0
27.9167,51.4167,25.0
29.3,50.2333,25.0
29.25,49.45,25.0
25.9667,51.3333,25.0
-2.6667,53.2,25.0
-1.5,51.3,25.0
-67.1717,18.1483,25.0
112.017,27.8167,25.0
77.7783,12.78,25.0
77.83,13.1883,25.0
77.4733,13.2267,25.0
72.55,52.5833,25.0
176.862,-39.475,25.0
143.758,17.8533,25.0
143.748,17.8633,25.0
144.295,17.9533,25.0
99.9333,53.9167,25.0
104.133,53.3,25.0
84.2,54.3667,25.0
113.25,62.85,25.0
76.75,55.6667,25.0
108.1,53.5167,25.0
156.805,-7.3383,25.0
158.522,-8.1517,25.0
99.8667,19.2167,25.0
102.88,16.1567,25.0
102.887,16.2983,25.0
101.732,17.45,25.0
21.96667,-25.23333,25.0
-123.845,48.89,25.0
-121.3583,43.9067,25.0
-123.25,43.21,25.0
12.085,44.133333,25.0
-67.1722,18.1481,25.0
84.2,54.36666667,25.0
59.08333333,53.38333333,25.0
59.41665,54.28333333,25.0
59.4,54.06666667,25.0
6.8327,7.0116,25.0
7.3083,6.4696,25.0
9.33,59.015,25.0
-124.5333,49.935,25.0
59.09166667,50.49666667,25.0
-93.433,36.318,25.0
-72.7708,49.4669,25.0
-72.9519,46.4886,25.0
77.76944444,12.78055556,25.0
-121.1667,38.8333,25.0
-119.7333,37.1,25.0
77.25,12.92,25.0
77.24833333,12.91805556,25.0
77.475,13.22777778,25.0
77.82222222,13.18888889,25.0
-111.2883,35.0167,25.0
13.64166667,50.98333333,25.0
102.8866667,16.29833333,25.0
102.88,16.15666667,25.0
99.86666667,19.21666667,25.0
101.7316667,17.45,25.0
26.40333333,53.605,25.0
-115.69906,32.31892,25.08
176.8617,-39.475,25.08
-100.44,56.9083,25.1
-74.62,49.48,25.1
-74.5,19.5817,25.1
-2.666666667,53.2,25.1
33.35,47.95,25.1
-68.8667,-32.8,25.1
29.35,50.6,25.1208
29.3,50.23333333,25.1208
29.18167,-1.815,25.14
-112.38,46.7533,25.2
-112.79,38.4933,25.2
-2.12,36.97,25.2
-2.52,36.96,25.2
-2.516944444,36.96194444,25.2
-103.626,55.68,25.4
-75.98,49.6,25.4
157.482,-8.585,25.4
-88.5182,51.5752,25.5
-119.33,40.705,25.5
-119.32,40.7583,25.5
-119.3,40.775,25.5
-119.77,39.37,25.5
-115.87,40.5717,25.5
-115.98,41.8117,25.5
-118.75,38.39,25.5
115.433,40.1667,25.5
85.83333333,54.25,25.5
59.41666667,54.33333333,25.5
-77.68333,55.395,25.5
127.69,-18.24,25.6
35.4625,31.4775,25.63442
57.51,51.5,25.7
-76.17,49.49,25.8
60.16666667,55.66666667,25.8
59.08333333,53.5,25.85
58.41666667,48.16666667,25.9
99.93333333,53.91666667,25.95816
-17.1,14.56666667,25.96
9.826,63.106,25.96314908
9.815,63.094,25.96314908
11.507,63.79,25.96314908
142.3833333,42.38333333,25.978
-5.02,7.6533,26.0
36.95,-1.47,26.0
-17.01,14.5667,26.0
-11.0,8.5833,26.0
-77.6833,55.395,26.0
-76.65,45.6,26.0
-124.655,50.2867,26.0
-99.9933,18.85,26.0
-91.5417,46.985,26.0
-91.3733,47.0317,26.0
-97.05,47.7833,26.0
-82.8133,30.16,26.0
-78.9333,35.6833,26.0
-83.7667,34.0833,26.0
-111.436,43.84,26.0
-114.8,42.68,26.0
-121.843,38.84,26.0
-89.955,35.2433,26.0
-77.5933,35.235,26.0
-122.305,46.5533,26.0
-119.73,37.1,26.0
-121.17,38.8333,26.0
-113.06,43.3967,26.0
-111.78,44.13,26.0
-103.16,44.75,26.0
-102.96,44.77,26.0
-101.76,44.46,26.0
-121.6,46.0217,26.0
-94.13,29.43,26.0
-96.86,32.77,26.0
-101.18,35.5,26.0
-101.07,32.0,26.0
-102.92,31.77,26.0
-97.95,31.02,26.0
-99.14,32.28,26.0
-101.83,36.51,26.0
-99.98,32.18,26.0
-100.69,36.71,26.0
-103.97,31.65,26.0
-97.9,31.35,26.0
-99.16,32.07,26.0
-104.67,31.93,26.0
-101.65,31.05,26.0
-102.17,30.38,26.0
-99.12,31.91,26.0
-99.27,31.86,26.0
-96.55,33.68,26.0
-99.15,33.98,26.0
-88.69,29.28,26.0
-95.25,27.04,26.0
-111.842,37.1033,26.0
-41.1,-20.85,26.0
127.7,-18.23,26.0
121.68,-31.23,26.0
50.3333,40.35,26.0
50.0,40.4333,26.0
49.0,39.85,26.0
30.5833,55.0833,26.0
26.1,52.9,26.0
27.65,54.05,26.0
27.45,53.7,26.0
22.4667,40.7833,26.0
8.0317,45.4167,26.0
11.635,44.3233,26.0
13.6,43.1683,26.0
12.7917,40.5767,26.0
9.86,45.91,26.0
59.0833,50.4167,26.0
19.65,34.0,26.0
8.2983,59.3983,26.0
10.0267,60.54,26.0
24.5817,46.2217,26.0
23.2433,45.0117,26.0
57.6667,51.5,26.0
30.25,69.4167,26.0
31.3333,54.95,26.0
30.4667,69.5,26.0
30.3333,69.4333,26.0
29.0617,40.27,26.0
29.335,40.4233,26.0
30.9,49.05,26.0
115.433,39.2167,26.0
101.05,1.5333,26.0
142.383,42.3833,26.0
80.05,46.8833,26.0
144.295,18.0383,26.0
144.788,17.465,26.0
102.65,53.2833,26.0
109.667,55.3,26.0
109.35,54.1833,26.0
105.8,57.4,26.0
63.5,54.8333,26.0
76.5833,54.75,26.0
107.6,58.4667,26.0
58.4833,78.385,26.0
116.703,10.9733,26.0
99.95,18.8667,26.0
23.24333333,45.01166667,26.0
30.12,37.49,26.0
11.635,44.323333,26.0
-5.020166667,7.654,26.0
-43.8167,65.1833,26.0
45.599,24.27,26.0
59.41666667,54.251,26.0
59.4162,54.25,26.0
109.35,54.18333333,26.0
7.0052,6.308,26.0
36.95,-1.466666667,26.0
-42.0994,-21.8231,26.0
9.96111,45.46111,26.0
29.3353,40.4234,26.0
29.0632,40.2703,26.0
-72.9519,46.4892,26.0
-111.9083,37.1317,26.0
-121.8433,38.84,26.0
99.95,18.86666667,26.0
30.58333333,55.08333333,26.0
31.33333333,54.95,26.0
26.28333333,54.55,26.0
24.54,52.15333333,26.0
26.40833333,53.60833333,26.0
26.69166667,53.62,26.0
22.46666667,40.78333333,26.04
-100.95,56.7467,26.1
-74.8467,50.7333,26.1
-107.03,34.02,26.1
-118.86,38.34,26.2
-118.14,39.495,26.2
-107.04,34.0,26.2
84.4347,41.5594,26.2
35.52,31.73333333,26.24616
8.031666667,45.41666667,26.3781
-71.2848,54.7905,26.4
-104.53,31.96,26.4
112.85,34.5833,26.4
163.517,-24.8817,26.4
-72.67134136,3.908578022,26.45
157.605,-8.575,26.5
158.582,-8.08,26.5
120.9176098,-28.16538636,26.5
-102.74,55.8683,26.6
-118.81,41.3567,26.6
-105.02,30.7867,26.6
-112.66,38.55,26.6
28.6,40.25,26.6
-73.47233577,4.072311322,26.67
-76.461,52.1693,26.7
-107.11,34.055,26.7
26.85833,38.24583,26.7
58.616666,52.78333,26.7
-96.1833,22.0833,26.8
-71.96305555,5.03412654,26.8
78.23333333,14.43333333,26.8
59.08333333,50.5,26.87
-118.12,39.545,26.9
158.602,-8.025,26.9
35.03,-0.13,27.0
36.58,-1.9,27.0
-100.775,55.1633,27.0
-75.2097,53.4585,27.0
-78.0333,45.0,27.0
-124.64,50.2717,27.0
-124.537,49.7133,27.0
-77.4167,46.2333,27.0
-100.93,29.34,27.0
-90.7083,47.4,27.0
-123.351,39.9467,27.0
-112.96,42.7867,27.0
-114.251,42.7567,27.0
-111.288,35.0117,27.0
-84.9633,31.4283,27.0
-116.84,33.4733,27.0
-104.346,32.565,27.0
-121.543,45.755,27.0
-118.413,46.9317,27.0
-111.29,35.03,27.0
-121.84,38.84,27.0
-83.77,34.0833,27.0
-111.78,43.7867,27.0
-78.93,35.6833,27.0
-115.98,39.5,27.0
-108.69,34.59,27.0
-102.77,44.32,27.0
-102.56,44.63,27.0
-102.04,44.49,27.0
-106.09,31.4483,27.0
-89.96,35.245,27.0
-107.64,42.1867,27.0
-101.44,30.28,27.0
-97.24,32.03,27.0
-99.6,31.38,27.0
-101.63,32.98,27.0
-101.18,33.32,27.0
-99.95,32.36,27.0
-102.64,30.92,27.0
-102.12,36.52,27.0
-100.27,32.36,27.0
-99.89,31.45,27.0
-98.5,32.04,27.0
-100.22,32.5,27.0
-99.28,31.78,27.0
-102.0,36.32,27.0
-101.36,31.91,27.0
-102.19,32.76,27.0
-103.17,32.32,27.0
-104.17,32.47,27.0
-103.79,35.04,27.0
-89.64,29.1,27.0
-88.54,29.21,27.0
-86.08,31.52,27.0
-95.29,27.04,27.0
-64.2833,-22.7667,27.0
-55.94,-1.305,27.0
-70.1817,-22.6783,27.0
-77.89,21.53,27.0
20.1333,40.95,27.0
19.6833,41.5,27.0
28.55,53.9,27.0
26.7667,53.4667,27.0
26.6,53.3667,27.0
27.5667,62.0667,27.0
7.885,45.4867,27.0
17.4833,35.7833,27.0
12.7367,39.845,27.0
11.795,40.3233,27.0
35.471,31.5083,27.0
57.4,50.3333,27.0
6.5967,60.7967,27.0
22.55,49.6833,27.0
60.1667,55.6667,27.0
32.95,60.8,27.0
31.6833,61.4667,27.0
36.3917,36.2817,27.0
33.3333,47.8833,27.0
25.7333,51.5167,27.0
101.767,26.6167,27.0
92.3333,37.3,27.0
78.2333,14.4333,27.0
120.75,-1.75,27.0
74.0,42.9033,27.0
107.483,57.3,27.0
83.5,54.9167,27.0
88.5,64.75,27.0
100.517,13.75,27.0
99.1967,18.2783,27.0
69.3333,41.4167,27.0
49.11666667,39.95,27.0
-118.4133,46.9317,27.0
-82.38,49.4167,27.0
24.5883,46.0783,27.0
73.63333333,44.43333333,27.0
74.48333333,44.55,27.0
73.96666667,42.85333333,27.0
58.55,52.95,27.0
59.41668,54.28333333,27.0
59.36666667,54.08333333,27.0
59.4167,54.25,27.0
6.8111,6.3234,27.0
36.58333333,-1.9,27.0
-64.28333333,-22.76666667,27.0
-85.8483,49.18,27.0
59.5,51.33333333,27.0
58.99833333,50.545,27.0
-123.3517,39.9467,27.0
-75.216111,53.464167,27.0
-124.5367,49.7133,27.0
29.9333,48.8,27.0
-100.7594,55.1644,27.0
-111.2883,35.0117,27.0
83.5,54.91666667,27.0
99.19666667,18.27833333,27.0
26.76666667,53.46666667,27.0
115.4333,40.1667,27.0
119.3260102,-31.27348644,27.0
28.80166667,53.13166667,27.0
28.87333333,53.075,27.0
26.91666667,53.69666667,27.0
26.91333333,53.69333333,27.0
-72.18473857,3.476641922,27.03
-103.626,55.6667,27.2
-76.0742,52.7,27.2
-108.74,31.9583,27.2
-96.6167,21.2167,27.2
158.592,-8.0583,27.2
33.33333333,47.88333333,27.2
47.515596,43.273072,27.2142
30.05,49.76666667,27.2142
30.06666667,49.76666667,27.2142
7.885,45.48666667,27.2155
27.56666667,62.06666667,27.235
-118.97,39.74,27.3
-112.25,41.615,27.3
-5.57,42.87,27.3
-93.8133,51.0117,27.4
-66.4467,50.295,27.4
-89.605,49.1714,27.4
-71.7697,48.4886,27.5
157.632,-8.5733,27.5
60.16666667,55.0,27.51
-77.4,7.1,27.588
-89.6053,49.1719,27.6
-112.76,38.485,27.6
-2.476666667,37.39305556,27.6
-46.0,60.9667,27.6
50.07542,40.3542,27.6
-118.97,39.9817,27.7
157.527,-8.585,27.7
33.26666667,34.78333333,27.7
35.51944444,31.75166667,27.79227
-66.6383,50.2133,27.8
-118.01,39.8617,27.8
175.14,-37.45,27.8
-5.76,37.79,27.9
-5.751944444,36.76111111,27.9
59.33333333,53.58333333,27.9
39.62,0.77,28.0
34.5333,-11.0667,28.0
34.6,-12.5833,28.0
-75.6167,46.2833,28.0
-71.7667,48.6,28.0
-90.8583,47.2867,28.0
-89.9833,47.75,28.0
-120.875,39.4,28.0
-84.3883,35.0033,28.0
-111.378,43.925,28.0
-121.605,38.9167,28.0
-122.533,41.555,28.0
-86.5967,30.3983,28.0
-116.033,34.2483,28.0
-113.255,44.4367,28.0
-97.4583,35.4283,28.0
-122.08,39.5383,28.0
-111.9,43.82,28.0
-114.25,42.7567,28.0
-111.5,42.595,28.0
-116.66,44.28,28.0
-116.1,41.4467,28.0
-119.02,39.9567,28.0
-106.87,32.2333,28.0
-106.73,32.3,28.0
-104.44,30.505,28.0
-84.39,35.005,28.0
-112.69,38.7867,28.0
-113.82,37.76,28.0
-118.41,46.9317,28.0
-94.98,28.59,28.0
-95.71,28.67,28.0
-94.86,29.38,28.0
-94.54,29.43,28.0
-97.79,29.52,28.0
-94.13,29.66,28.0
-97.65,29.67,28.0
-97.58,30.0,28.0
-102.22,35.27,28.0
-98.62,32.19,28.0
-99.57,31.53,28.0
-100.42,36.7,28.0
-101.92,30.8,28.0
-100.37,31.9,28.0
-100.76,33.4,28.0
-101.38,31.46,28.0
-102.35,30.82,28.0
-100.85,30.66,28.0
-98.43,31.78,28.0
-102.29,30.81,28.0
-104.05,31.58,28.0
-99.53,31.92,28.0
-101.9,35.64,28.0
-99.67,31.48,28.0
-99.34,31.13,28.0
-102.73,31.13,28.0
-103.64,30.4,28.0
-103.68,31.93,28.0
-99.6,31.59,28.0
-97.5,33.12,28.0
-104.68,32.29,28.0
-104.7,35.17,28.0
-103.79,33.06,28.0
-103.51,36.46,28.0
-104.26,35.17,28.0
-88.76,29.25,28.0
-88.88,33.92,28.0
-95.33,27.14,28.0
-38.5667,-11.2,28.0
-56.405,-3.3233,28.0
-50.1483,-25.1167,28.0
-41.3333,-16.2331,28.0
-77.5333,7.0833,28.0
-81.2667,-4.45,28.0
19.9,39.9833,28.0
19.75,40.35,28.0
19.65,40.4333,28.0
19.8,40.5667,28.0
20.0,40.7833,28.0
19.6333,40.8,28.0
20.0,41.7167,28.0
50.0833,40.3833,28.0
49.1333,39.55,28.0
48.35,39.9667,28.0
49.0333,39.7333,28.0
27.5,53.9167,28.0
28.4733,42.94,28.0
33.5667,35.0,28.0
33.2667,34.7833,28.0
33.75,35.2333,28.0
33.0,35.0833,28.0
29.6833,61.5833,28.0
26.0833,63.6667,28.0
-4.5833,48.2667,28.0
46.1167,41.25,28.0
21.15,38.5,28.0
25.8583,35.4583,28.0
18.3267,35.975,28.0
35.3943,31.423,28.0
15.2683,41.69,28.0
139.172,35.0383,28.0
22.45,56.8167,28.0
21.2,57.0167,28.0
22.45,56.4,28.0
6.065,62.0117,28.0
21.0833,53.55,28.0
59.3333,55.75,28.0
48.4667,60.0,28.0
54.6667,56.75,28.0
8.44,46.5317,28.0
8.6633,46.1583,28.0
23.0667,49.4167,28.0
92.0667,38.1333,28.0
78.6,15.3,28.0
77.2767,11.1883,28.0
139.473,35.65,28.0
58.715,49.8267,28.0
77.2167,47.0333,28.0
109.467,44.8833,28.0
150.8,-8.72,28.0
120.742,15.5767,28.0
108.783,53.2,28.0
101.883,53.5833,28.0
112.083,54.3,28.0
108.583,53.7667,28.0
80.0833,55.0,28.0
74.3333,55.3333,28.0
78.8333,55.2833,28.0
73.5833,54.25,28.0
53.6667,39.5,28.0
54.1667,38.6667,28.0
-90.5833,48.2167,28.0
24.90833333,44.78666667,28.0
120.7411,15.5769,28.0
49.13333333,39.55,28.0
30.16,37.66,28.0
30.33,39.21,28.0
-122.08,39.54,28.0
-49.753,65.2039,28.0
81.81666667,57.0,28.0
81.9,57.58333333,28.0
35.58333333,32.96666667,28.0
58.5,52.91666667,28.0
59.4,54.368,28.0
59.41666667,54.0,28.0
108.5833333,53.76666667,28.0
39.61,0.76,28.0
6.8717,6.6913,28.0
6.8881,6.6298,28.0
75.60833333,15.3,28.0
-77.4317,7.0817,28.0
-77.4,7.0983,28.0
-81.26666667,-4.45,28.0
109.4666667,44.88333333,28.0
109.4667,44.8833,28.0
140.3,35.8333,28.0
139.1715,35.0387,28.0
-122.5333,41.555,28.0
8.44028,46.53222,28.0
8.67778,46.15278,28.0
9.97222,46.82639,28.0
77.2775,11.189167,28.0
-116.0333,34.2483,28.0
-111.29,35.01,28.0
21.4,57.0,28.0
121.8165098,-31.40128635,28.0
23.94166667,52.105,28.0
26.74666667,53.64333333,28.0
26.47833333,53.605,28.0
26.74833333,52.62833333,28.0
33.35415002,47.97836354,28.05156
158.555,-8.1117,28.1
-115.52,39.7567,28.2
4.4317,78.2667,28.2
31.16,38.56,28.2
59.33333333,55.75,28.2
-86.295,52.7403,28.3
157.652,-8.5717,28.3
33.75,35.23333333,28.3
-102.736,55.87,28.4
-87.7393,49.8292,28.4
33.0,35.08333333,28.4
20.798,54.11,28.47571189
-117.2,43.7333,28.5
-105.04,30.7283,28.5
59.91666667,54.91666667,28.5
-11.75784,12.84575,28.5
58.08333333,52.25,28.5
-75.8764,49.6114,28.6
-109.03,44.48,28.6
29.0653,62.7174,28.6
56.33333333,53.0,28.6
57.25,50.33333333,28.6
-45.9833,60.9667,28.6
-101.106,56.8233,28.7
28.3182,21.2948,28.78
-119.74,42.6583,28.8
-104.94,31.7933,28.8
157.502,-8.5817,28.8
122.95,-32.0,28.8
-77.43333333,7.083333333,28.842
33.33946922,47.96539623,28.88892
121.68,-31.28,28.9
-71.0918219,6.17579775,28.97
-8.1667,10.8667,29.0
28.32,21.29,29.0
-78.15,48.1333,29.0
-124.533,49.935,29.0
-86.4567,48.2,29.0
-126.31,67.24,29.0
-123.816,48.8667,29.0
-75.8333,49.6,29.0
-123.901,49.85,29.0
-123.785,48.875,29.0
-90.7333,47.5333,29.0
-121.061,39.2,29.0
-75.8333,40.3667,29.0
-121.05,38.8767,29.0
-80.8117,26.335,29.0
-118.96,42.805,29.0
-82.7833,28.0667,29.0
-112.646,43.585,29.0
-124.065,44.7967,29.0
-123.826,44.1867,29.0
-122.823,46.5383,29.0
-122.226,46.615,29.0
-94.01,36.1167,29.0
-121.61,38.9167,29.0
-116.03,34.2483,29.0
-121.37,41.63,29.0
-122.53,41.555,29.0
-111.38,43.9267,29.0
-111.53,42.6783,29.0
-118.0,40.0,29.0
-119.35,40.695,29.0
-98.73,35.99,29.0
-118.16,43.9983,29.0
-118.32,42.6633,29.0
-118.35,42.68,29.0
-95.56,28.34,29.0
-95.29,28.52,29.0
-94.66,29.03,29.0
-99.57,29.05,29.0
-97.94,29.55,29.0
-102.1,36.2,29.0
-98.65,31.6,29.0
-99.57,31.65,29.0
-99.58,31.65,29.0
-99.37,31.78,29.0
-100.97,36.81,29.0
-98.82,32.03,29.0
-98.79,32.14,29.0
-98.5,32.27,29.0
-100.71,34.79,29.0
-99.28,31.91,29.0
-98.34,31.83,29.0
-100.13,32.59,29.0
-101.4,32.65,29.0
-101.41,31.02,29.0
-103.79,29.79,29.0
-101.18,33.58,29.0
-101.18,32.29,29.0
-97.52,33.22,29.0
-96.99,33.48,29.0
-104.34,32.75,29.0
-104.1,32.98,29.0
-104.44,32.68,29.0
-89.12,29.39,29.0
-88.6,33.74,29.0
-95.14,27.04,29.0
-95.18,27.05,29.0
-62.835,-4.9233,29.0
-42.705,-19.9286,29.0
-82.0883,23.18,29.0
-92.96,17.11,29.0
